고유 ID,주문 Id,주문 날짜,배송 날짜,배송 형태,고객번호,고객 이름,세그먼트,국가,지역,시도,시군구,제품 코드,범주,하위 범주,매출,수량,수익,할인율
7735,IN-2023-39735,2023-03-16,2023-03-22,일반 배송,DG-11455,구보검,홈 오피스,대한민국,대경권,대구광역시,달서구,OFF-AP-10000043,사무용품,가전,199059.12,4,66255.12,0.10 
7736,IN-2023-39735,2023-03-16,2023-03-22,일반 배송,DG-11455,구보검,홈 오피스,대한민국,대경권,대구광역시,달서구,OFF-BI-10000373,사무용품,바인더,38500.92,6,679.32,0.10 
7737,ID-2023-63920,2023-03-17,2023-03-21,일반 배송,IC-10480,배해윤,소비자,대한민국,수도권,인천광역시,남동구,TEC-PH-10001699,사무기기,전화기,2698283.52,5,-24.48,0.17 
7738,IN-2023-13709,2023-03-17,2023-03-23,일반 배송,GG-14485,서종흠,기업 고객,대한민국,수도권,경기도,동두천시,FUR-BO-10003706,가구,책장,1511334,10,725220,0.00 
7739,IN-2023-13709,2023-03-17,2023-03-23,일반 배송,GG-14485,서종흠,기업 고객,대한민국,수도권,경기도,동두천시,TEC-MA-10001475,사무기기,전산기기,451166.4,4,103672.8,0.00 
7740,IN-2023-13709,2023-03-17,2023-03-23,일반 배송,GG-14485,서종흠,기업 고객,대한민국,수도권,경기도,동두천시,OFF-ST-10004841,사무용품,수납용품,73256.4,7,24847.2,0.00 
7741,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,OFF-AP-10002326,사무용품,가전,2138384.61,9,-437982.39,0.17 
7742,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,FUR-BO-10003408,가구,책장,403819.02,3,56447.82,0.07 
7743,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,OFF-ST-10003295,사무용품,수납용품,172833.39,1,18731.79,0.17 
7744,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,OFF-ST-10000220,사무용품,수납용품,159016.878,3,1855.278,0.17 
7745,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,FUR-CH-10004082,가구,의자,141600.582,3,17395.182,0.27 
7746,ID-2023-17475,2023-03-17,2023-03-22,일반 배송,DJ-13075,최나래,기업 고객,대한민국,충청,대전광역시,서구,OFF-EN-10002258,사무용품,봉투,44015.652,2,-6657.948,0.47 
7747,ID-2023-34737,2023-03-18,2023-03-25,일반 배송,GB-17665,류동엽,기업 고객,대한민국,대경권,경상북도,안동시,OFF-BI-10002335,사무용품,바인더,21283.524,2,-3869.676,0.17 
7748,IN-2023-21171,2023-03-18,2023-03-23,일반 배송,SE-11320,반하율,소비자,대한민국,수도권,서울특별시,종로구,FUR-TA-10000283,가구,탁자,1517478.48,4,-498694.32,0.30 
7749,IN-2023-21171,2023-03-18,2023-03-23,일반 배송,SE-11320,반하율,소비자,대한민국,수도권,서울특별시,종로구,FUR-BO-10002000,가구,책장,838868.4,2,125827.2,0.00 
7750,IN-2023-21171,2023-03-18,2023-03-23,일반 배송,SE-11320,반하율,소비자,대한민국,수도권,서울특별시,종로구,OFF-PA-10000302,사무용품,종이,85557.6,3,31579.2,0.00 
7751,IN-2023-56962,2023-03-18,2023-03-23,일반 배송,GW-14950,송보민,소비자,대한민국,강원,강원도,영월군,OFF-ST-10004365,사무용품,수납용품,116096.4,2,54529.2,0.00 
7752,ID-2023-53266,2023-03-18,2023-03-20,빠른 배송,GG-17725,안솔길,소비자,대한민국,수도권,경기도,안산시,OFF-AR-10001134,사무용품,필기구,39905.46,3,-27.54,0.10 
7753,IN-2023-34863,2023-03-18,2023-03-21,빠른 배송,GW-19690,윤보희,소비자,대한민국,강원,강원도,양구군,OFF-ST-10000268,사무용품,수납용품,21970.8,2,6120,0.00 
7754,IN-2023-65719,2023-03-19,2023-03-23,일반 배송,GG-10255,김희준,홈 오피스,대한민국,수도권,경기도,광명시,OFF-BI-10002424,사무용품,바인더,105264,8,43084.8,0.00 
7755,ID-2023-37187,2023-03-19,2023-03-23,일반 배송,SE-20230,서혜연,기업 고객,대한민국,수도권,서울특별시,강동구,TEC-PH-10002154,사무기기,전화기,411860.7,5,63938.7,0.10 
7756,ID-2023-37187,2023-03-19,2023-03-23,일반 배송,SE-20230,서혜연,기업 고객,대한민국,수도권,서울특별시,강동구,OFF-ST-10004608,사무용품,수납용품,136075.14,3,-64.26,0.10 
7757,IN-2023-65936,2023-03-19,2023-03-25,일반 배송,CB-21205,손지원,기업 고객,대한민국,충청,충청북도,진천군,OFF-AR-10000120,사무용품,필기구,122769.648,3,10039.248,0.27 
7758,ID-2023-73083,2023-03-19,2023-03-24,일반 배송,GG-21760,유인철,기업 고객,대한민국,수도권,경기도,고양시,FUR-CH-10002213,가구,의자,1021159.332,3,-237877.668,0.27 
7759,ID-2023-73083,2023-03-19,2023-03-24,일반 배송,GG-21760,유인철,기업 고객,대한민국,수도권,경기도,고양시,FUR-CH-10000110,가구,의자,268949.52,8,58911.12,0.27 
7760,IN-2023-73972,2023-03-20,2023-03-27,일반 배송,SE-11485,고형진,홈 오피스,대한민국,수도권,서울특별시,영등포구,OFF-ST-10003953,사무용품,수납용품,353613.6,3,70686,0.10 
7761,ID-2023-45811,2023-03-20,2023-03-25,일반 배송,JJ-12610,남별빛,기업 고객,대한민국,제주,제주특별자치도,서귀포시,OFF-LA-10002674,사무용품,라벨,48800.88,4,-2239.92,0.10 
7762,IN-2023-78158,2023-03-20,2023-03-22,빠른 배송,US-17545,도효신,홈 오피스,대한민국,부울경,울산광역시,남구,OFF-SU-10000707,사무용품,일반 사무용품,82234.44,2,30092.04,0.10 
7763,IN-2023-75785,2023-03-20,2023-03-24,일반 배송,SE-16570,손보민,소비자,대한민국,수도권,서울특별시,강서구,TEC-CO-10004535,사무기기,복사기,1297929.6,4,467200.8,0.00 
7764,IN-2023-75785,2023-03-20,2023-03-24,일반 배송,SE-16570,손보민,소비자,대한민국,수도권,서울특별시,강서구,OFF-EN-10000224,사무용품,봉투,42381,5,8415,0.00 
7765,ID-2023-14892,2023-03-20,2023-03-23,빠른 배송,GG-13480,심용수,홈 오피스,대한민국,수도권,경기도,화성시,OFF-EN-10000539,사무용품,봉투,18075.42,3,-14146.38,0.45 
7766,IN-2023-75855,2023-03-20,2023-03-22,빠른 배송,DG-20380,오규식,소비자,대한민국,대경권,대구광역시,달성군,OFF-BI-10001032,사무용품,바인더,250920,5,82773,0.00 
7767,IN-2023-75855,2023-03-20,2023-03-22,빠른 배송,DG-20380,오규식,소비자,대한민국,대경권,대구광역시,달성군,OFF-AR-10002340,사무용품,필기구,232988.4,9,44064,0.00 
7768,IN-2023-74532,2023-03-20,2023-03-22,빠른 배송,US-11470,이동인,기업 고객,대한민국,부울경,울산광역시,남구,FUR-FU-10002699,가구,가구류,104156.28,2,17313.48,0.10 
7769,IN-2023-19120,2023-03-20,2023-03-23,빠른 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,TEC-AC-10004334,사무기기,악세사리,250032.6,1,87485.4,0.00 
7770,IN-2023-19120,2023-03-20,2023-03-23,빠른 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,FUR-CH-10003123,가구,의자,162486,3,27540,0.00 
7771,IN-2023-19120,2023-03-20,2023-03-23,빠른 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,TEC-AC-10001600,사무기기,악세사리,117810,2,50612.4,0.00 
7772,IN-2023-19120,2023-03-20,2023-03-23,빠른 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,OFF-AR-10002109,사무용품,필기구,97063.2,2,27172.8,0.00 
7773,IN-2023-19120,2023-03-20,2023-03-23,빠른 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,OFF-SU-10004705,사무용품,일반 사무용품,34057.8,3,4406.4,0.00 
7774,ID-2023-11056,2023-03-20,2023-03-22,빠른 배송,GB-14635,허종수,기업 고객,대한민국,대경권,경상북도,영덕군,TEC-CO-10002197,사무기기,복사기,292337.1,3,-70181.1,0.50 
7775,ID-2023-11056,2023-03-20,2023-03-22,빠른 배송,GB-14635,허종수,기업 고객,대한민국,대경권,경상북도,영덕군,OFF-EN-10000645,사무용품,봉투,53014.5,3,-25474.5,0.50 
7776,ID-2023-11056,2023-03-20,2023-03-22,빠른 배송,GB-14635,허종수,기업 고객,대한민국,대경권,경상북도,영덕군,OFF-PA-10001531,사무용품,종이,26943.3,3,-2157.3,0.50 
7777,ID-2023-11056,2023-03-20,2023-03-22,빠른 배송,GB-14635,허종수,기업 고객,대한민국,대경권,경상북도,영덕군,OFF-BI-10003397,사무용품,바인더,12484.8,4,-2080.8,0.50 
7778,ID-2023-11056,2023-03-20,2023-03-22,빠른 배송,GB-14635,허종수,기업 고객,대한민국,대경권,경상북도,영덕군,OFF-LA-10002744,사무용품,라벨,3136.5,1,-566.1,0.50 
7779,ID-2023-28787,2023-03-21,2023-03-25,일반 배송,GG-21625,남은준,소비자,대한민국,수도권,경기도,의정부시,OFF-SU-10000496,사무용품,일반 사무용품,85371.552,7,-21085.848,0.47 
7780,ID-2023-28787,2023-03-21,2023-03-25,일반 배송,GG-21625,남은준,소비자,대한민국,수도권,경기도,의정부시,OFF-AR-10001773,사무용품,필기구,78719.112,4,-5492.088,0.27 
7781,IN-2023-19673,2023-03-21,2023-03-24,빠른 배송,GG-18610,이희원,기업 고객,대한민국,수도권,경기도,성남시,OFF-BI-10004666,사무용품,바인더,102938.4,2,46267.2,0.00 
7782,IN-2023-19673,2023-03-21,2023-03-24,빠른 배송,GG-18610,이희원,기업 고객,대한민국,수도권,경기도,성남시,OFF-EN-10002425,사무용품,봉투,76255.2,4,2203.2,0.00 
7783,IN-2023-19673,2023-03-21,2023-03-24,빠른 배송,GG-18610,이희원,기업 고객,대한민국,수도권,경기도,성남시,OFF-LA-10004114,사무용품,라벨,27356.4,3,7894.8,0.00 
7784,ID-2023-15578,2023-03-21,2023-03-23,빠른 배송,JB-17455,진치훈,소비자,대한민국,호남,전라북도,전주시,OFF-FA-10003626,사무용품,파스너,30360.096,4,-2932.704,0.47 
7785,ID-2023-38027,2023-03-21,2023-03-24,특급 배송,GG-18115,허연경,홈 오피스,대한민국,수도권,경기도,여주시,FUR-CH-10004576,가구,의자,306134.64,7,47595.24,0.10 
7786,ID-2023-38027,2023-03-21,2023-03-24,특급 배송,GG-18115,허연경,홈 오피스,대한민국,수도권,경기도,여주시,OFF-SU-10002543,사무용품,일반 사무용품,46322.28,2,-2086.92,0.10 
7787,ID-2023-31517,2023-03-22,2023-03-26,일반 배송,SE-17905,권승우,기업 고객,대한민국,수도권,서울특별시,금천구,OFF-FA-10000263,사무용품,파스너,46909.8,7,-5783.4,0.50 
7788,IN-2023-38195,2023-03-22,2023-03-26,일반 배송,JN-14560,권진아,기업 고객,대한민국,호남,전라남도,완도군,FUR-FU-10001447,가구,가구류,281994.912,12,-73454.688,0.27 
7789,IN-2023-38195,2023-03-22,2023-03-26,일반 배송,JN-14560,권진아,기업 고객,대한민국,호남,전라남도,완도군,OFF-EN-10003537,사무용품,봉투,92753.496,4,14417.496,0.17 
7790,IN-2023-38195,2023-03-22,2023-03-26,일반 배송,JN-14560,권진아,기업 고객,대한민국,호남,전라남도,완도군,OFF-FA-10001925,사무용품,파스너,26134.542,3,2450.142,0.17 
7791,ID-2023-37768,2023-03-22,2023-03-24,빠른 배송,US-20890,민효신,기업 고객,대한민국,부울경,울산광역시,중구,TEC-PH-10002570,사무기기,전화기,265929.3,7,-180891.9,0.50 
7792,ID-2023-62744,2023-03-22,2023-03-24,빠른 배송,GG-11725,소주현,소비자,대한민국,수도권,경기도,양주시,FUR-FU-10002362,가구,가구류,172239.75,5,36681.75,0.25 
7793,ID-2023-62744,2023-03-22,2023-03-24,빠른 배송,GG-11725,소주현,소비자,대한민국,수도권,경기도,양주시,OFF-EN-10001627,사무용품,봉투,57188.34,2,-34366.86,0.45 
7794,IN-2023-29767,2023-03-22,2023-03-29,일반 배송,DG-12055,오엄지,홈 오피스,대한민국,대경권,대구광역시,북구,FUR-BO-10001255,가구,책장,746456.4,2,104468.4,0.00 
7795,IN-2023-29767,2023-03-22,2023-03-29,일반 배송,DG-12055,오엄지,홈 오피스,대한민국,대경권,대구광역시,북구,TEC-MA-10001726,사무기기,전산기기,353246.4,3,14045.4,0.00 
7796,IN-2023-29767,2023-03-22,2023-03-29,일반 배송,DG-12055,오엄지,홈 오피스,대한민국,대경권,대구광역시,북구,FUR-FU-10004064,가구,가구류,173073.6,4,81273.6,0.00 
7797,IN-2023-46616,2023-03-22,2023-03-26,일반 배송,GG-21730,우시정,홈 오피스,대한민국,수도권,경기도,하남시,FUR-TA-10001386,가구,탁자,1752462,2,630849.6,0.00 
7798,IN-2023-46616,2023-03-22,2023-03-26,일반 배송,GG-21730,우시정,홈 오피스,대한민국,수도권,경기도,하남시,TEC-PH-10002104,사무기기,전화기,720783,5,208998,0.00 
7799,IN-2023-46616,2023-03-22,2023-03-26,일반 배송,GG-21730,우시정,홈 오피스,대한민국,수도권,경기도,하남시,FUR-CH-10002091,가구,의자,372034.8,2,126439.2,0.00 
7800,IN-2023-46616,2023-03-22,2023-03-26,일반 배송,GG-21730,우시정,홈 오피스,대한민국,수도권,경기도,하남시,FUR-FU-10002210,가구,가구류,102510,2,17380.8,0.00 
7801,IN-2023-46616,2023-03-22,2023-03-26,일반 배송,GG-21730,우시정,홈 오피스,대한민국,수도권,경기도,하남시,OFF-FA-10003596,사무용품,파스너,29314.8,2,8445.6,0.00 
7802,IN-2023-17874,2023-03-22,2023-03-27,일반 배송,GG-13510,임유찬,기업 고객,대한민국,수도권,경기도,화성시,OFF-PA-10002862,사무용품,종이,72522,3,16615.8,0.00 
7803,ID-2023-14283,2023-03-23,2023-03-28,일반 배송,DG-12475,노재성,소비자,대한민국,대경권,대구광역시,수성구,OFF-EN-10004958,사무용품,봉투,31787.28,2,-9033.12,0.47 
7804,IN-2023-58306,2023-03-23,2023-03-29,일반 배송,SE-19165,노채아,소비자,대한민국,수도권,서울특별시,강남구,FUR-FU-10001452,가구,가구류,442292.4,11,29284.2,0.10 
7805,ID-2023-51467,2023-03-24,2023-03-30,일반 배송,GW-17035,서상주,기업 고객,대한민국,강원,강원도,원주시,OFF-AR-10002417,사무용품,필기구,29048.58,1,-17983.62,0.45 
7806,ID-2023-51467,2023-03-24,2023-03-30,일반 배송,GW-17035,서상주,기업 고객,대한민국,강원,강원도,원주시,OFF-PA-10003943,사무용품,종이,17486.37,1,-7330.23,0.45 
7807,IN-2023-78396,2023-03-24,2023-03-30,일반 배송,DJ-18145,송예경,소비자,대한민국,충청,대전광역시,서구,FUR-TA-10004744,가구,탁자,2624194.8,3,1102150.8,0.00 
7808,IN-2023-27800,2023-03-24,2023-03-24,당일 배송,GG-11755,이희진,소비자,대한민국,수도권,경기도,남양주시,OFF-EN-10001627,사무용품,봉투,93580.92,2,2025.72,0.10 
7809,IN-2023-27800,2023-03-24,2023-03-24,당일 배송,GG-11755,이희진,소비자,대한민국,수도권,경기도,남양주시,OFF-PA-10003418,사무용품,종이,15670.26,1,4164.66,0.10 
7810,ID-2023-67560,2023-03-24,2023-03-28,일반 배송,SE-15610,현천희,기업 고객,대한민국,수도권,서울특별시,관악구,OFF-AR-10004749,사무용품,필기구,394372.8,12,-250063.2,0.40 
7811,ID-2023-84164,2023-03-25,2023-04-01,일반 배송,GG-10255,김희준,홈 오피스,대한민국,수도권,경기도,광명시,OFF-EN-10000128,사무용품,봉투,175595.04,6,-73182.96,0.40 
7812,ID-2023-84164,2023-03-25,2023-04-01,일반 배송,GG-10255,김희준,홈 오피스,대한민국,수도권,경기도,광명시,FUR-FU-10000507,가구,가구류,31762.8,1,-2142,0.40 
7813,ID-2023-37285,2023-03-25,2023-03-29,일반 배송,DG-14110,원현승,소비자,대한민국,대경권,대구광역시,북구,FUR-FU-10000556,가구,가구류,78140.16,6,-5030.64,0.20 
7814,IN-2023-52538,2023-03-26,2023-03-30,일반 배송,SE-17245,류민하,소비자,대한민국,수도권,서울특별시,성동구,TEC-CO-10001703,사무기기,복사기,580451.4,3,191494.8,0.00 
7815,IN-2023-52538,2023-03-26,2023-03-30,일반 배송,SE-17245,류민하,소비자,대한민국,수도권,서울특별시,성동구,TEC-PH-10003075,사무기기,전화기,281275.2,2,5569.2,0.00 
7816,IN-2023-17972,2023-03-26,2023-03-29,특급 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-AP-10003917,사무용품,가전,1449971.82,3,436683.42,0.17 
7817,IN-2023-17972,2023-03-26,2023-03-29,특급 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-ST-10004576,사무용품,수납용품,359711.874,3,4262.274,0.17 
7818,IN-2023-17972,2023-03-26,2023-03-29,특급 배송,IC-10915,반현재,소비자,대한민국,수도권,인천광역시,중구,OFF-AR-10003774,사무용품,필기구,102062.322,3,19534.122,0.27 
7819,IN-2023-63192,2023-03-26,2023-03-26,당일 배송,GG-13660,조성보,소비자,대한민국,수도권,경기도,수원시,OFF-SU-10004008,사무용품,일반 사무용품,26658.72,2,2423.52,0.45 
7820,IN-2023-20499,2023-03-26,2023-03-29,빠른 배송,DJ-14605,최범준,소비자,대한민국,충청,대전광역시,중구,TEC-CO-10001895,사무기기,복사기,3280564.8,9,98317.8,0.00 
7821,IN-2023-20499,2023-03-26,2023-03-29,빠른 배송,DJ-14605,최범준,소비자,대한민국,충청,대전광역시,중구,FUR-TA-10002931,가구,탁자,1473438.96,4,105129.36,0.30 
7822,IN-2023-20499,2023-03-26,2023-03-29,빠른 배송,DJ-14605,최범준,소비자,대한민국,충청,대전광역시,중구,FUR-BO-10000961,가구,책장,382071.6,3,137516.4,0.00 
7823,IN-2023-20499,2023-03-26,2023-03-29,빠른 배송,DJ-14605,최범준,소비자,대한민국,충청,대전광역시,중구,OFF-SU-10003515,사무용품,일반 사무용품,380419.2,8,41616,0.00 
7824,IN-2023-20499,2023-03-26,2023-03-29,빠른 배송,DJ-14605,최범준,소비자,대한민국,충청,대전광역시,중구,FUR-FU-10000306,가구,가구류,153673.2,3,9180,0.00 
7825,IN-2023-37040,2023-03-26,2023-03-30,일반 배송,SE-11875,최재선,기업 고객,대한민국,수도권,서울특별시,광진구,TEC-CO-10003589,사무기기,복사기,916714.8,3,137424.6,0.00 
7826,IN-2023-17104,2023-03-27,2023-03-31,일반 배송,IC-20665,고소연,홈 오피스,대한민국,수도권,인천광역시,연수구,FUR-CH-10001871,가구,의자,510714,5,30600,0.00 
7827,IN-2023-17104,2023-03-27,2023-03-31,일반 배송,IC-20665,고소연,홈 오피스,대한민국,수도권,인천광역시,연수구,FUR-FU-10003736,가구,가구류,336447,3,168177.6,0.00 
7828,IN-2023-17104,2023-03-27,2023-03-31,일반 배송,IC-20665,고소연,홈 오피스,대한민국,수도권,인천광역시,연수구,OFF-ST-10000704,사무용품,수납용품,286966.8,2,106120.8,0.00 
7829,IN-2023-17104,2023-03-27,2023-03-31,일반 배송,IC-20665,고소연,홈 오피스,대한민국,수도권,인천광역시,연수구,TEC-CO-10000821,사무기기,복사기,148257,1,1468.8,0.00 
7830,IN-2023-17104,2023-03-27,2023-03-31,일반 배송,IC-20665,고소연,홈 오피스,대한민국,수도권,인천광역시,연수구,OFF-AR-10001278,사무용품,필기구,138801.6,9,55355.4,0.00 
